ticket_id,product_id,product_name,category,quantity,unit_price,subtotal,tags
T001305,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001305,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T001306,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001306,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001306,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001306,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001306,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001306,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001307,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001307,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001307,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001308,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T001308,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001308,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001308,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001308,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T001308,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001309,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001309,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001309,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T001309,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001309,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T001309,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001310,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001310,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001310,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001310,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T001310,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001310,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T001311,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001311,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T001311,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001311,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T001312,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001312,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001312,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001312,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001312,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001312,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001313,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001313,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001313,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001313,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001313,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001313,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001314,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001314,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001314,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T001314,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001314,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001314,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001315,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001315,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001315,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001315,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001316,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T001316,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T001316,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001316,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001316,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001317,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T001317,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T001317,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001317,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001318,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001318,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T001318,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001318,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001318,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T001318,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001319,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001319,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001319,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001319,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001319,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T001319,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001320,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T001320,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001320,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T001320,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001321,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001321,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
T001321,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001322,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001322,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001322,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001323,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T001323,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001323,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001323,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T001323,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T001324,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001324,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T001324,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001324,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001324,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001325,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T001325,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T001325,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T001325,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001326,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T001326,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001326,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001326,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T001327,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001327,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T001327,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T001327,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T001327,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T001328,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T001328,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T001328,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T001328,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001329,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T001329,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T001329,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T001329,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T001329,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T001330,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T001330,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T001330,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001330,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001330,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T001331,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001331,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T001331,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001331,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001331,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001331,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001332,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001332,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001332,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T001332,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001332,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T001332,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T001333,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001333,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001333,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T001333,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001333,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001334,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001334,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001334,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001334,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001334,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001334,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001335,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T001335,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001335,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001335,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001336,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T001336,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001336,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001336,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001337,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T001337,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T001337,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001337,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001338,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001338,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001338,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001338,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T001338,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001338,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T001339,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001339,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001339,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001339,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T001339,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001340,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001340,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001340,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001340,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T001341,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001341,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001341,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001341,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001341,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001342,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001342,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T001342,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
T001342,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001342,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001343,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
T001343,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001343,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T001343,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001343,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T001344,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
T001344,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T001344,P042,Jamón ibérico (100g),Embutido,1,15.5,15.5,"gourmet,jamon"
T001344,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001344,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T001345,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T001345,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001345,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001345,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
T001345,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T001346,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001346,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T001346,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T001346,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T001346,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T001347,P042,Jamón ibérico (100g),Embutido,1,15.5,15.5,"gourmet,jamon"
T001347,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001347,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001347,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T001347,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T001348,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T001348,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T001348,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T001348,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001348,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001349,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T001349,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T001349,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001349,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T001349,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T001350,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T001350,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001350,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T001350,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T001350,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T001351,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T001351,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001351,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T001352,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001352,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T001352,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001353,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001353,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T001353,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001353,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001353,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T001354,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001354,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001354,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T001355,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001355,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001355,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T001355,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T001355,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T001356,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001356,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001356,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001357,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001357,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001357,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001357,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001357,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001358,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001358,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001358,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T001358,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001358,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001359,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001359,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T001359,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001359,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001359,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T001359,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001360,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T001360,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001360,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001361,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T001361,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001361,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001361,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001361,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001361,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001362,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T001362,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T001362,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001362,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001362,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001362,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T001363,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001363,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001363,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T001363,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T001363,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001364,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T001364,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T001364,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001364,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T001364,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001364,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001365,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001365,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T001365,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001365,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001365,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T001365,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T001366,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001366,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T001366,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001366,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T001367,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001367,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T001367,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T001367,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001367,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T001367,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T001368,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T001368,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T001368,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T001368,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T001368,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T001368,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T001369,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T001369,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T001369,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T001370,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001370,P041,Aceite de oliva virgen extra,Aceite,3,12.0,36.0,"gourmet,aceite"
T001370,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T001370,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001370,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T001371,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T001371,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T001371,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T001372,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T001372,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T001372,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T001373,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
